target_start_utc,decision_time_utc,realised_price_gbp_mwh,frozen_prediction_gbp_mwh,previous_settlement_day_reference_gbp_mwh,ewma_correction_gbp_mwh,ewma_prediction_gbp_mwh,ewma_abs_error_gbp_mwh,ewma_history_rows,ewma_history_latest_target_utc,ewma_interval_lower_gbp_mwh,ewma_interval_upper_gbp_mwh,ewma_interval_covered
2026-08-16 12:30:00+00:00,2026-08-16 10:30:00+00:00,115.98,107.4025219799982,122.11,16.093136144004216,123.49565812400242,7.515658124002414,1677,2026-08-16T10:00:00+00:00,88.77195519474026,158.21936105326458,True
2026-08-16 13:00:00+00:00,2026-08-16 11:00:00+00:00,115.88,108.30952676600036,122.64,16.069093654331535,124.3786204203319,8.498620420331903,1678,2026-08-16T10:30:00+00:00,89.65491749106972,159.10232334959403,True
2026-08-16 13:30:00+00:00,2026-08-16 11:30:00+00:00,115.09000000000002,109.9278899972235,122.11,16.030788720063306,125.9586787172868,10.868678717286784,1679,2026-08-16T11:00:00+00:00,91.23497578802466,160.68238164654895,True
2026-08-16 14:00:00+00:00,2026-08-16 12:00:00+00:00,113.98,104.60118137427864,122.69,15.841461538976468,120.4426429132551,6.462642913255095,1680,2026-08-16T11:30:00+00:00,85.71893998399295,155.16634584251727,True
2026-08-16 14:30:00+00:00,2026-08-16 12:30:00+00:00,115.64,113.53759482656815,120.70000000000002,15.737762744228824,129.27535757079698,13.635357570796984,1681,2026-08-16T12:00:00+00:00,94.55165464153481,163.99906050005913,True
2026-08-16 15:00:00+00:00,2026-08-16 13:00:00+00:00,131.88,106.19998252057329,132.98,15.635107164454979,121.83508968502827,10.04491031497173,1682,2026-08-16T12:30:00+00:00,87.1113867557661,156.5587926142904,True
2026-08-16 15:30:00+00:00,2026-08-16 13:30:00+00:00,145.56000000000003,113.2865918634476,126.69,15.519486109751211,128.8060779731988,16.753922026801234,1683,2026-08-16T13:00:00+00:00,94.08237504393665,163.52978090246097,True
2026-08-16 16:00:00+00:00,2026-08-16 14:00:00+00:00,180.02,117.45185411491128,150.8,15.370994465892581,132.82284858080388,47.19715141919613,1684,2026-08-16T13:30:00+00:00,98.0991456515417,167.54655151006602,False
2026-08-16 16:30:00+00:00,2026-08-16 14:30:00+00:00,181.59,119.8795221092249,156.84,15.285085831156648,135.16460794038153,46.425392059618474,1685,2026-08-16T14:00:00+00:00,100.44090501111938,169.88831086964368,False
2026-08-16 17:00:00+00:00,2026-08-16 15:00:00+00:00,179.41,125.10463194718386,158.27,15.096088357171961,140.20072030435583,39.20927969564417,1686,2026-08-16T14:30:00+00:00,105.47701737509367,174.924423233618,False
